Nome,Depth,i,seed,Melhor_solucao,Melhor_solucao_shrunk,Melhor_fitness,Matches_on_left,Matches_on_right,Numero_de_comparacoes,Numero_total_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
anchors,7,14,3404588599,[ijk]$,[ijk]$,21,21,0,105759,500000,11,49,false
anchors,1,14,3404588599,k$,k$,21,21,0,356797,500000,37,50,false
anchors,13,14,3404588599,k$,k$,21,21,0,210907,500002,22,50,false
anchors,7,15,2330977742,k$,k$,21,21,0,222537,500000,22,46,false
anchors,1,15,2330977742,k$,k$,21,21,0,327829,500000,32,47,false
anchors,13,15,2330977742,k$,k$,21,21,0,363940,500000,36,48,false
anchors,7,16,6361187489,k$,k$,21,21,0,114796,500000,11,50,false
anchors,1,16,6361187489,k$,k$,21,21,0,219410,500000,22,50,false
anchors,13,16,6361187489,k$,k$,21,21,0,12102,500000,2,51,false
anchors,7,17,2805026820,k$,k$,21,21,0,37434,500000,4,51,false
anchors,1,17,2805026820,k$,k$,21,21,0,26911,500000,4,50,false
anchors,13,17,2805026820,k$,k$,21,21,0,133696,500000,14,50,false
anchors,7,18,4323456912,k$,k$,21,21,0,21739,500000,3,50,false
anchors,1,18,4323456912,k$,k$,21,21,0,225447,500000,24,52,false
anchors,13,18,4323456912,k$,k$,21,21,0,493221,500000,52,52,false
anchors,7,19,8361101999,k$,k$,21,21,0,82896,500000,9,51,false
anchors,1,19,8361101999,k$,k$,21,21,0,184446,500002,19,49,false
anchors,13,19,8361101999,k$,k$,21,21,0,401532,500002,41,50,false
anchors,7,20,9935136846,k$,k$,21,21,0,1,500002,0,50,false
anchors,1,20,9935136846,[ijk]$,[ijk]$,21,21,0,2493,500002,0,48,false
anchors,13,20,9935136846,k$,k$,21,21,0,459082,500000,47,50,false
anchors,7,21,5217407358,k$,k$,21,21,0,391380,500002,41,52,false
anchors,1,21,5217407358,k$,k$,21,21,0,33985,500000,4,50,false
anchors,13,21,5217407358,k$,k$,21,21,0,195375,500002,20,51,false
anchors,7,22,5619256299,k$,k$,21,21,0,275805,500000,28,49,false
anchors,1,22,5619256299,k$,k$,21,21,0,481526,500002,49,51,false
anchors,13,22,5619256299,k$,k$,21,21,0,23834,500002,3,53,false
anchors,7,23,4560422870,k$,k$,21,21,0,13790,500002,2,51,false
anchors,1,23,4560422870,k$,k$,21,21,0,220152,500002,21,50,false
anchors,13,23,4560422870,k$,k$,21,21,0,329061,500000,35,53,false
anchors,7,24,5236888092,k$,k$,21,21,0,495096,500000,47,47,false
anchors,1,24,5236888092,k$,k$,21,21,0,497960,500002,50,50,false
anchors,13,24,5236888092,k$,k$,21,21,0,495517,500000,50,51,false
anchors,7,25,1337360711,k$,k$,21,21,0,399112,500000,39,47,false
anchors,1,25,1337360711,k$,k$,21,21,0,148143,500002,15,50,false
anchors,13,25,1337360711,k$,k$,21,21,0,341742,500002,35,49,false
anchors,7,26,7659837985,k$,k$,21,21,0,266609,500000,29,55,false
anchors,1,26,7659837985,k$,k$,21,21,0,292982,500002,30,56,false
anchors,13,26,7659837985,k$,k$,21,21,0,196060,500000,20,55,false
anchors,7,27,2521100877,k$,k$,21,21,0,148667,500000,16,47,false
