Nome,Depth,i,Seed,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
abba,13,29,7965023841,39,311381,23079,41822,false
abba,15,1,4105328976,40,240638,18850,43965,false
abba,15,1,6370951248,40,204866,15349,45655,false
abba,15,2,9431657082,40,552121,38664,42640,false
abba,15,3,1874029365,39,595307,39602,40030,false
abba,15,4,5691784320,40,530011,39725,44185,false
abba,15,5,8392760514,39,115729,7861,42271,false
abba,15,6,4612780539,40,108631,8155,42093,false
abba,15,7,8261384957,40,541843,41287,45449,false
abba,15,8,2463075891,40,460250,32669,42080,false
abba,15,9,9135874206,39,124838,7658,39020,false
abba,15,10,7095231486,39,552753,35290,39082,false
abba,15,11,9842301657,39,312998,23595,43873,false
abba,15,12,2196735084,40,239336,16042,41455,false
abba,15,13,9067852413,39,294217,19936,43218,false
abba,15,14,2405681973,40,215802,15569,40691,false
abba,15,15,2738495106,39,497518,35356,43171,false
abba,15,16,1069782534,41,416638,30755,42437,false
abba,15,17,3018795246,40,561246,39037,41462,false
abba,15,18,1736058429,41,582734,42108,43396,false
abba,15,19,6087432195,40,27339,2167,40875,false
abba,15,20,4925731068,40,307003,20349,41477,false
abba,15,21,3486027915,41,202547,17291,43188,false
abba,15,22,6941372580,40,125501,9651,42804,false
abba,15,23,1068243795,39,125367,8741,39053,false
abba,15,24,1764028593,40,235617,14975,39819,false
abba,15,25,3857069214,41,179120,12482,43776,false
abba,15,26,9125784630,41,148630,11804,44051,false
abba,15,27,7914823056,39,313385,24155,44941,false
abba,15,28,1258360497,41,363463,28794,46419,false
abba,15,29,7965023841,40,156416,13086,42730,false
aman-aplan,5,1,4105328976,36,155499,14494,55921,false
aman-aplan,5,1,6370951248,36,597480,51788,52188,false
aman-aplan,5,2,9431657082,35,237152,16480,44176,false
aman-aplan,5,3,1874029365,36,89098,7880,46284,false
aman-aplan,5,4,5691784320,37,430369,42318,60032,true
aman-aplan,5,5,8392760514,36,114024,13442,52282,false
aman-aplan,5,6,4612780539,36,99064,7678,53759,false
aman-aplan,5,7,8261384957,36,420824,36343,49863,false
aman-aplan,5,8,2463075891,36,359158,28314,49426,false
aman-aplan,5,9,9135874206,35,418301,43775,59432,false
aman-aplan,5,10,7095231486,35,278550,23901,53173,false
aman-aplan,5,11,9842301657,36,236905,19548,49776,false
aman-aplan,5,12,2196735084,36,478938,40342,50654,false
aman-aplan,5,13,9067852413,35,155229,16893,52578,false
aman-aplan,5,14,2405681973,36,184427,14918,45052,false
aman-aplan,5,15,2738495106,35,278437,24183,48885,false
aman-aplan,5,16,1069782534,35,551672,45351,50744,false
aman-aplan,5,17,3018795246,35,391388,31461,47429,false
aman-aplan,5,18,1736058429,36,454928,37537,49285,false
aman-aplan,5,19,6087432195,35,552784,45782,51336,false
aman-aplan,5,20,4925731068,35,258170,22628,50335,false
aman-aplan,5,21,3486027915,35,219220,19191,50848,false
aman-aplan,5,22,6941372580,35,463301,37947,47561,false
aman-aplan,5,23,1068243795,38,598394,50779,50978,false
aman-aplan,5,24,1764028593,36,519298,44437,50045,false
aman-aplan,5,25,3857069214,35,8772,889,50563,false
aman-aplan,5,26,9125784630,36,371658,31547,55563,false
aman-aplan,5,27,7914823056,37,391930,30185,47397,false
aman-aplan,5,28,1258360497,36,404261,32819,48077,false
aman-aplan,5,29,7965023841,36,268299,25138,51052,false
aman-aplan,7,1,4105328976,36,159232,14859,55932,false
aman-aplan,7,1,6370951248,35,274008,24180,58445,false
aman-aplan,7,2,9431657082,36,295346,24497,50422,false
aman-aplan,7,3,1874029365,36,268809,21578,46994,false
aman-aplan,7,4,5691784320,35,497296,46784,56675,false
aman-aplan,7,5,8392760514,37,95756,14008,60047,true
aman-aplan,7,6,4612780539,35,235496,22925,55915,false
aman-aplan,7,7,8261384957,36,464042,42535,53535,false
aman-aplan,7,8,2463075891,36,336530,30412,52884,false
aman-aplan,7,9,9135874206,36,277955,21468,46636,false
aman-aplan,7,10,7095231486,37,337276,30960,52341,false
aman-aplan,7,11,9842301657,36,174226,13929,48089,false
aman-aplan,7,12,2196735084,36,468833,38702,49791,false
aman-aplan,7,13,9067852413,36,352362,34119,58193,false
aman-aplan,7,14,2405681973,36,171239,16268,54829,false
aman-aplan,7,15,2738495106,36,591289,49115,50147,false
aman-aplan,7,16,1069782534,35,363099,29624,47564,false
aman-aplan,7,17,3018795246,35,445930,41138,52550,false
aman-aplan,7,18,1736058429,37,173240,12780,48016,false
aman-aplan,7,19,6087432195,36,276841,20657,48389,false
aman-aplan,7,20,4925731068,36,32752,3280,49419,false
aman-aplan,7,21,3486027915,36,74584,9016,51322,false
aman-aplan,7,22,6941372580,37,130922,14643,58231,false
aman-aplan,7,23,1068243795,38,595044,51677,52179,false
aman-aplan,7,24,1764028593,37,442665,43462,60067,true
aman-aplan,7,25,3857069214,35,335114,37908,59846,false
aman-aplan,7,26,9125784630,35,189641,16622,52878,false
aman-aplan,7,27,7914823056,37,386768,32132,50063,false
aman-aplan,7,28,1258360497,36,398074,33236,50756,false
aman-aplan,7,29,7965023841,35,475531,37428,48196,false
aman-aplan,9,1,4105328976,36,249485,18813,49024,false
aman-aplan,9,1,6370951248,35,259946,24193,59355,false
aman-aplan,9,2,9431657082,35,301292,24685,46563,false
aman-aplan,9,3,1874029365,36,92646,8528,46983,false
aman-aplan,9,4,5691784320,36,395626,33536,50060,false
aman-aplan,9,5,8392760514,35,504225,44374,52367,false
aman-aplan,9,6,4612780539,36,67260,7049,47194,false
aman-aplan,9,7,8261384957,39,212239,23821,60030,true
aman-aplan,9,8,2463075891,36,434625,36073,49998,false
aman-aplan,9,9,9135874206,35,139062,11014,49868,false
aman-aplan,9,10,7095231486,36,118980,9594,49674,false
aman-aplan,9,11,9842301657,36,237680,19894,49759,false
aman-aplan,9,12,2196735084,36,461704,38470,50456,false
aman-aplan,9,13,9067852413,36,265907,26221,57325,false
aman-aplan,9,14,2405681973,36,195384,15718,45426,false
aman-aplan,9,15,2738495106,36,242904,21480,52931,false
aman-aplan,9,16,1069782534,36,225173,18217,50649,false
aman-aplan,9,17,3018795246,35,448968,42089,53230,false
aman-aplan,9,18,1736058429,36,471135,37941,49289,false
aman-aplan,9,19,6087432195,35,558119,45720,50826,false
aman-aplan,9,20,4925731068,36,163595,14621,50744,false
aman-aplan,9,21,3486027915,35,470477,38899,49342,false
aman-aplan,9,22,6941372580,35,550442,49714,53400,false
aman-aplan,9,23,1068243795,37,484730,39635,51539,false
aman-aplan,9,24,1764028593,37,237073,22236,51904,false
aman-aplan,9,25,3857069214,35,239242,19999,49746,false
aman-aplan,9,26,9125784630,36,372138,33073,57008,false
aman-aplan,9,27,7914823056,37,504341,43266,53787,false
aman-aplan,9,28,1258360497,36,400391,32425,48073,false
aman-aplan,9,29,7965023841,36,260207,23113,49580,false
aman-aplan,11,1,4105328976,35,359650,29462,49098,false
aman-aplan,11,1,6370951248,35,230779,19511,57113,false
aman-aplan,11,2,9431657082,36,290697,24168,50418,false
aman-aplan,11,3,1874029365,36,440437,34117,45919,false
aman-aplan,11,4,5691784320,37,396415,34289,55401,false
aman-aplan,11,5,8392760514,36,524786,47037,54850,false
aman-aplan,11,6,4612780539,35,236756,22709,55475,false
aman-aplan,11,7,8261384957,36,478401,44574,54347,false
aman-aplan,11,8,2463075891,36,184701,15246,47122,false
aman-aplan,11,9,9135874206,35,150616,12280,50045,false
aman-aplan,11,10,7095231486,37,358221,29093,53721,false
aman-aplan,11,11,9842301657,36,222904,20018,51055,false
aman-aplan,11,12,2196735084,36,498034,46828,55915,false
aman-aplan,11,13,9067852413,35,371380,31929,50185,false
aman-aplan,11,14,2405681973,36,260131,25448,53103,false
aman-aplan,11,15,2738495106,36,197457,17106,52612,false
aman-aplan,11,16,1069782534,35,595472,50319,50838,false
aman-aplan,11,17,3018795246,35,438347,40200,52616,false
aman-aplan,11,18,1736058429,36,43470,4652,50657,false
aman-aplan,11,19,6087432195,36,292810,23095,49712,false
aman-aplan,11,20,4925731068,36,123776,9522,50470,false
aman-aplan,11,21,3486027915,36,190061,16292,49846,false
aman-aplan,11,22,6941372580,36,102166,10730,56117,false
aman-aplan,11,23,1068243795,35,461470,40352,51683,false
aman-aplan,11,24,1764028593,37,166269,20472,56690,false
aman-aplan,11,25,3857069214,36,87751,6906,50422,false
aman-aplan,11,26,9125784630,35,114716,9485,48890,false
aman-aplan,11,27,7914823056,37,393392,33529,50783,false
aman-aplan,11,28,1258360497,36,396257,33237,51088,false
aman-aplan,11,29,7965023841,36,262169,21734,48383,false
aman-aplan,13,1,4105328976,36,162538,14593,54965,false
aman-aplan,13,1,6370951248,36,517076,41996,48815,false
aman-aplan,13,2,9431657082,36,338838,29587,52708,false
aman-aplan,13,3,1874029365,36,94546,9048,47480,false
aman-aplan,13,4,5691784320,37,392862,35824,56733,false
aman-aplan,13,5,8392760514,36,21607,1924,53784,false
aman-aplan,13,6,4612780539,35,216205,22399,56960,false
aman-aplan,13,7,8261384957,36,478186,44069,54006,false
aman-aplan,13,8,2463075891,36,157090,12810,56082,false
aman-aplan,13,9,9135874206,35,377202,35038,54053,false
aman-aplan,13,10,7095231486,37,308047,30279,54024,false
aman-aplan,13,11,9842301657,36,160010,12578,47893,false
aman-aplan,13,12,2196735084,36,512172,48755,56511,false
aman-aplan,13,13,9067852413,36,373573,31676,50207,false
aman-aplan,13,14,2405681973,36,188534,16158,45702,false
aman-aplan,13,15,2738495106,36,235380,22734,54405,false
aman-aplan,13,16,1069782534,35,518336,39315,47602,false
aman-aplan,13,17,3018795246,35,348244,28372,49402,false
aman-aplan,13,18,1736058429,36,70412,7836,52671,false
aman-aplan,13,19,6087432195,35,543487,44557,50853,false
aman-aplan,13,20,4925731068,36,24875,2256,52582,false
aman-aplan,13,21,3486027915,35,442141,34999,49587,false
aman-aplan,13,22,6941372580,35,5781,503,52428,false
aman-aplan,13,23,1068243795,38,597230,50551,50848,false
aman-aplan,13,24,1764028593,37,225603,20689,51271,false
aman-aplan,13,25,3857069214,35,242743,20111,48905,false
aman-aplan,13,26,9125784630,36,10556,980,50967,false
aman-aplan,13,27,7914823056,37,509545,43890,53976,false
aman-aplan,13,28,1258360497,36,443018,37642,50659,false
aman-aplan,13,29,7965023841,35,479704,37800,48126,false
aman-aplan,15,1,4105328976,36,277605,24380,52384,false
aman-aplan,15,1,6370951248,36,535691,41764,47030,false
aman-aplan,15,2,9431657082,36,314085,26225,50477,false
aman-aplan,15,3,1874029365,36,465947,36054,46041,false
aman-aplan,15,4,5691784320,37,377309,32964,55142,false
aman-aplan,15,5,8392760514,36,540875,48079,53491,false
aman-aplan,15,6,4612780539,35,181315,13343,47437,false
aman-aplan,15,7,8261384957,36,477672,45546,55361,false
aman-aplan,15,8,2463075891,36,431890,35443,49486,false
aman-aplan,15,9,9135874206,35,153016,12615,50641,false
aman-aplan,15,10,7095231486,37,314073,27377,50468,false
aman-aplan,15,11,9842301657,36,229958,19551,50067,false
aman-aplan,15,12,2196735084,36,454345,38177,50657,false
aman-aplan,15,13,9067852413,36,328882,26876,49659,false
aman-aplan,15,14,2405681973,35,220775,17116,47361,false
aman-aplan,15,15,2738495106,36,96538,7394,51081,false
aman-aplan,15,16,1069782534,37,161509,13591,48447,false
aman-aplan,15,17,3018795246,35,432649,38534,51318,false
aman-aplan,15,18,1736058429,36,102742,10372,49618,false
aman-aplan,15,19,6087432195,36,288192,23013,50121,false
aman-aplan,15,20,4925731068,36,123798,9666,50171,false
aman-aplan,15,21,3486027915,35,190408,16350,50749,false
aman-aplan,15,22,6941372580,35,532223,48752,54070,false
aman-aplan,15,23,1068243795,35,460792,40838,52271,false
aman-aplan,15,24,1764028593,37,203538,18517,50530,false
aman-aplan,15,25,3857069214,35,133121,10815,50850,false
aman-aplan,15,26,9125784630,35,109657,9379,48841,false
aman-aplan,15,27,7914823056,37,391647,32373,49768,false
aman-aplan,15,28,1258360497,36,354827,27219,47976,false
aman-aplan,15,29,7965023841,36,257503,21110,47749,false
four,5,1,4105328976,38,586280,42556,43975,false
four,5,1,6370951248,39,204741,14363,41467,false
four,5,2,9431657082,38,495948,34075,40606,false
four,5,3,1874029365,38,315577,22105,45758,false
four,5,4,5691784320,39,252164,18047,44320,false
four,5,5,8392760514,39,562814,35754,38526,false
four,5,6,4612780539,39,502538,32826,41583,false
four,5,7,8261384957,37,127855,7697,36466,false
four,5,8,2463075891,38,477982,31831,39408,false
four,5,9,9135874206,38,585884,39635,40540,false
four,5,10,7095231486,38,412909,27530,38166,false
four,5,11,9842301657,39,210082,12306,38698,false
four,5,12,2196735084,38,398514,26281,38898,false
four,5,13,9067852413,39,227530,13555,39803,false
four,5,14,2405681973,37,528440,36178,39865,false
four,5,15,2738495106,37,51347,2696,38782,false
four,5,16,1069782534,41,464767,35026,43578,false
four,5,17,3018795246,39,155931,10024,41898,false
four,5,18,1736058429,39,195990,14101,40120,false
four,5,19,6087432195,38,533323,37919,42180,false
four,5,20,4925731068,38,27638,1723,40231,false
four,5,21,3486027915,38,157278,10123,45816,false
four,5,22,6941372580,39,208237,14068,37656,false
four,5,23,1068243795,38,318708,20490,41352,false
four,5,24,1764028593,37,575405,34504,36521,false
four,5,25,3857069214,38,452841,33386,44835,false
four,5,26,9125784630,38,458602,29278,39163,false
four,5,27,7914823056,38,38544,3862,40489,false
four,5,28,1258360497,38,439994,31841,42204,false
four,5,29,7965023841,40,254017,19670,40383,false
four,7,1,4105328976,38,270000,19870,42651,false
four,7,1,6370951248,38,473058,37200,46736,false
four,7,2,9431657082,39,76371,6391,45049,false
four,7,3,1874029365,38,309809,21149,45296,false
four,7,4,5691784320,38,211585,14885,42966,false
four,7,5,8392760514,39,552811,33708,37716,false
four,7,6,4612780539,39,499531,33780,42581,false
four,7,7,8261384957,37,264913,19958,40676,false
four,7,8,2463075891,38,468344,32111,40182,false
four,7,9,9135874206,38,568840,36867,38796,false
four,7,10,7095231486,37,526904,33688,38210,false
four,7,11,9842301657,38,436361,26201,38941,false
four,7,12,2196735084,40,310483,20446,39569,false
four,7,13,9067852413,38,285339,18134,42110,false
four,7,14,2405681973,38,247987,16163,37861,false
four,7,15,2738495106,39,62159,4840,39395,false
four,7,16,1069782534,38,208095,18285,43952,false
four,7,17,3018795246,39,165986,10615,41610,false
four,7,18,1736058429,39,66733,5414,47006,false
four,7,19,6087432195,38,554002,40040,43130,false
four,7,20,4925731068,37,410463,25730,38211,false
four,7,21,3486027915,37,440551,28951,39241,false
four,7,22,6941372580,38,568962,34911,37908,false
four,7,23,1068243795,38,377701,32358,46239,false
four,7,24,1764028593,38,398800,27887,39952,false
four,7,25,3857069214,38,499996,37205,45924,false
four,7,26,9125784630,38,515675,34848,40192,false
four,7,27,7914823056,37,211274,12801,38785,false
four,7,28,1258360497,38,414762,29985,42171,false
four,7,29,7965023841,40,225429,16712,39482,false
four,9,1,4105328976,38,187437,13511,45004,false
four,9,1,6370951248,39,210874,14950,41488,false
four,9,2,9431657082,38,27390,2382,43961,false
four,9,3,1874029365,38,575246,46474,48296,false
four,9,4,5691784320,38,304389,31827,54125,false
four,9,5,8392760514,39,326487,22721,44993,false
four,9,6,4612780539,39,483888,31292,40935,false
four,9,7,8261384957,37,236390,13772,36038,false
four,9,8,2463075891,38,476957,33210,40906,false
four,9,9,9135874206,38,551829,35869,38753,false
four,9,10,7095231486,38,420998,28175,38407,false
four,9,11,9842301657,39,204990,11958,38484,false
four,9,12,2196735084,38,64709,4271,40833,false
four,9,13,9067852413,39,236742,14981,40125,false
four,9,14,2405681973,37,523179,35699,39818,false
four,9,15,2738495106,37,81085,4853,39383,false
four,9,16,1069782534,41,450834,33026,42641,false
four,9,17,3018795246,37,542496,36404,39591,false
four,9,18,1736058429,39,186310,13202,40005,false
four,9,19,6087432195,38,537407,37057,41320,false
four,9,20,4925731068,37,385243,25221,39476,false
four,9,21,3486027915,38,399053,32596,47851,false
four,9,22,6941372580,38,443239,29324,40818,false
four,9,23,1068243795,38,315285,20282,41410,false
four,9,24,1764028593,37,542986,33416,37321,false
four,9,25,3857069214,38,446937,31891,43586,false
four,9,26,9125784630,38,501139,31238,37674,false
four,9,27,7914823056,37,280808,17754,39313,false
four,9,28,1258360497,38,596346,43459,43852,false
four,9,29,7965023841,39,144649,10770,41091,false
four,11,1,4105328976,38,269548,19679,42505,false
four,11,1,6370951248,39,230126,19256,44736,false
four,11,2,9431657082,38,448726,30746,40899,false
four,11,3,1874029365,38,320663,24530,47708,false
four,11,4,5691784320,38,201761,14745,43895,false
four,11,5,8392760514,39,292391,19008,43921,false
four,11,6,4612780539,39,566594,36366,39672,false
four,11,7,8261384957,37,246526,15869,37730,false
four,11,8,2463075891,38,454503,29930,38856,false
four,11,9,9135874206,38,563841,37664,39854,false
four,11,10,7095231486,37,525508,34006,38408,false
four,11,11,9842301657,38,436572,28378,41256,false
four,11,12,2196735084,38,367645,22723,37118,false
four,11,13,9067852413,38,276306,16967,41495,false
four,11,14,2405681973,37,277637,19408,40394,false
four,11,15,2738495106,41,76357,5157,41663,false
four,11,16,1069782534,38,140832,8823,39115,false
four,11,17,3018795246,37,544473,39356,43015,false
four,11,18,1736058429,39,182826,13223,40967,false
four,11,19,6087432195,38,498790,33373,39577,false
four,11,20,4925731068,37,401558,25532,38626,false
four,11,21,3486027915,38,371067,29342,46726,false
four,11,22,6941372580,39,145668,10017,36940,false
four,11,23,1068243795,37,82674,5353,36416,false
four,11,24,1764028593,37,541936,33118,37116,false
four,11,25,3857069214,38,484105,35256,44622,false
four,11,26,9125784630,38,488423,30804,38351,false
four,11,27,7914823056,37,217200,13567,39186,false
four,11,28,1258360497,38,443250,31832,42093,false
four,11,29,7965023841,40,231368,16909,39344,false
four,13,1,4105328976,38,269411,19572,42625,false
four,13,1,6370951248,39,84356,7339,45388,false
four,13,2,9431657082,38,507137,37196,43285,false
four,13,3,1874029365,38,32565,1844,52311,false
four,13,4,5691784320,38,223097,17392,43337,false
four,13,5,8392760514,39,325303,22749,45032,false
four,13,6,4612780539,39,572833,37194,39969,false
four,13,7,8261384957,37,232811,13886,36414,false
four,13,8,2463075891,38,463138,32150,40528,false
four,13,9,9135874206,38,575289,38277,39946,false
four,13,10,7095231486,38,419145,28338,38641,false
four,13,11,9842301657,38,500185,34956,43662,false
four,13,12,2196735084,38,57707,3869,40576,false
four,13,13,9067852413,38,289478,17167,40318,false
four,13,14,2405681973,37,521017,35631,39906,false
four,13,15,2738495106,38,491379,36025,44321,false
four,13,16,1069782534,41,447498,32830,42742,false
four,13,17,3018795246,37,506312,33658,39454,false
four,13,18,1736058429,38,381365,26806,45020,false
four,13,19,6087432195,38,499137,33338,39525,false
four,13,20,4925731068,37,381168,24970,39518,false
four,13,21,3486027915,38,153734,10014,46216,false
four,13,22,6941372580,39,207500,14256,37799,false
four,13,23,1068243795,38,347993,29342,45778,false
four,13,24,1764028593,38,410509,29142,40731,false
four,13,25,3857069214,38,470129,34881,45082,false
four,13,26,9125784630,38,547872,38654,41630,false
four,13,27,7914823056,37,208116,12383,38369,false
four,13,28,1258360497,38,437403,30831,41195,false
four,13,29,7965023841,39,143640,10524,40746,false
four,15,1,4105328976,38,22006,1796,45470,false
four,15,1,6370951248,38,442080,36022,47376,false
four,15,2,9431657082,38,353443,26210,43784,false
four,15,3,1874029365,38,276245,17468,43524,false
four,15,4,5691784320,38,48312,3302,43518,false
four,15,5,8392760514,39,587417,40044,41419,false
four,15,6,4612780539,39,518264,34704,42379,false
four,15,7,8261384957,37,244326,15856,37558,false
four,15,8,2463075891,38,456158,29468,38313,false
four,15,9,9135874206,38,497618,32913,40780,false
four,15,10,7095231486,37,524741,34055,38454,false
four,15,11,9842301657,38,436476,27992,40585,false
four,15,12,2196735084,40,325090,22070,40332,false
four,15,13,9067852413,38,224882,16013,38993,false
four,15,14,2405681973,37,257581,16732,38624,false
four,15,15,2738495106,38,475966,34496,44442,false
four,15,16,1069782534,41,516040,46255,51267,false
four,15,17,3018795246,37,506475,34515,40562,false
four,15,18,1736058429,38,66492,5010,43131,false
