Nome,Depth,i,Seed,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
four,13,4,5691784320,36,571714,31992,33234,false
four,13,5,8392760514,36,188966,9198,29348,false
four,13,6,4612780539,37,477659,25876,31644,false
four,13,7,8261384957,38,473031,26714,34295,false
four,13,8,2463075891,37,563397,28858,31090,false
four,13,9,9135874206,36,461827,23715,30255,false
four,13,10,7095231486,37,432598,20487,28743,false
four,13,11,9842301657,36,118670,7014,30975,false
four,13,12,2196735084,37,201159,10235,31774,false
four,13,13,9067852413,36,81952,4310,29714,false
four,13,14,2405681973,37,14081,958,29851,false
four,13,15,2738495106,37,557219,28159,31255,false
four,13,16,1069782534,36,279545,13785,30878,false
four,13,17,3018795246,36,524413,26848,30349,false
four,13,18,1736058429,36,554876,31417,34044,false
four,13,19,6087432195,37,459588,25385,33256,false
four,13,20,4925731068,36,113829,6375,30867,false
four,13,21,3486027915,37,594343,29395,29778,false
four,13,22,6941372580,36,279289,13461,28681,false
four,13,23,1068243795,36,474214,24225,30948,false
four,13,24,1764028593,37,421270,21847,30633,false
four,13,25,3857069214,38,442887,21341,29720,false
four,13,26,9125784630,37,122669,6428,29388,false
four,13,27,7914823056,37,395969,20466,30862,false
four,13,28,1258360497,37,430830,22873,30669,false
four,13,29,7965023841,36,334256,17228,30311,false
four,15,1,4105328976,36,470519,24159,30918,false
four,15,1,6370951248,36,2168,203,30853,false
four,15,2,9431657082,36,350866,18208,31266,false
four,15,3,1874029365,36,408553,21668,31312,false
four,15,4,5691784320,36,330671,18601,32008,false
four,15,5,8392760514,37,91050,5798,33045,false
four,15,6,4612780539,36,246027,14212,34322,false
four,15,7,8261384957,36,2168,194,31227,false
four,15,8,2463075891,37,70893,4221,32974,false
four,15,9,9135874206,38,254125,13231,31024,false
four,15,10,7095231486,38,597112,31334,31539,false
four,15,11,9842301657,37,350227,19494,32919,false
four,15,12,2196735084,37,351124,18755,31761,false
four,15,13,9067852413,36,253884,14324,33071,false
four,15,14,2405681973,37,69362,3797,32332,false
