Nome,Depth,i,Melhor_solucao,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
ranges,9,5,^[^mrt][^oiu][^ni][^tm],42,54718,2746,29396,false
ranges,9,6,^[^mrt][^oiu][^ni][^tm],42,39901,1782,33037,false
ranges,9,7,^[^mrt][^oiu][^ni][^tm],42,8608,552,31991,false
ranges,9,8,^[^mrt][^oiu][^ni][^tm],42,7229,449,61886,true
ranges,9,9,^[^mrt][^oiu][^ni][^tm],42,15790,756,60918,true
ranges,9,10,^[^mrt][^oiu][^ni][^tm],42,96182,4262,28806,false
ranges,9,11,^[^mrt][^oiu][^ni][^tm],42,15062,860,24510,false
ranges,9,12,^[^hm]a[^n]|d,38,28222,1242,30432,false
ranges,9,13,^[^mrt][^oiu][^ni][^tm],42,41287,1759,27206,false
ranges,9,14,^[^tmr][^oiu][^ni][^tm],42,10573,563,29066,false
ranges,9,15,^[^mrt][^oiu][^ni][^tm],42,205767,9617,26119,false
ranges,9,16,^[^mrt][^oiu][^ni][^tm],42,117449,5360,31105,false
ranges,9,17,^[^mrt][^oiu][^ni][^tm],42,105615,4799,26423,false
ranges,9,18,^[^tmr][^oiu][^ni][^tm],42,10439,560,28984,false
ranges,9,19,^[^tmr][^oiu][^ni][^tm],42,7937,452,30942,false
ranges,9,20,^[^mrt][^oiu][^ni][^tm],42,20431,1157,24648,false
ranges,9,21,^[^tmr][^oiu][^ni][^tm],42,166045,7487,28602,false
ranges,9,22,^[^trm][^oiu][^ni][^tm],42,11498,640,28980,false
ranges,9,23,^[^mrt][^oiu][^ni][^tm],42,185084,8498,26039,false
ranges,9,24,^[^mrt][^oiu][^ni][^tm],42,72715,3454,25132,false
ranges,9,25,[^]b|^f|d[^i],40,95174,4451,29001,false
ranges,9,26,^[^mrt][^oiu][^ni][^tm],42,94459,4389,26916,false
ranges,9,27,^[^mrt][^oiu][^ni][^tm],42,91410,4352,28339,false
ranges,9,28,^[^mrt][^oiu][^ni][^tm],42,35916,1632,28786,false
ranges,9,29,^[^mrt][^oiu][^ni][^tm],42,27530,1438,29547,false
ranges,9,30,[^]b|^rb|d[^i],38,7832,553,21949,false
ranges,10,1,^[^htrm][^uio][^ni][^m],42,56833,2851,29277,false
ranges,10,2,^[^mrt][^oiu][^ni][^tm],42,62956,2936,29687,false
ranges,10,3,^[^mrt][^oiu][^ni][^tm],42,74227,3571,25075,false
ranges,10,4,^[^trm][^iu][^irn][^tm],42,74709,4148,26078,false
ranges,10,5,^[^mrt][^oiu][^ni][^tm],42,85830,4279,29960,false
ranges,10,6,[^]b|^f|d[^i],40,78667,3419,61895,true
ranges,10,7,^[^mrt][^oiu][^ni][^tm],42,46272,2021,30720,false
ranges,10,8,f[^t]|b[^u]|^d|d[^]$,40,11622,723,20699,false
ranges,10,9,^[^mrt][^oiu][^ni][^tm],42,106456,5761,28650,false
ranges,10,10,^[^hm]a[^n]|d,38,2465,150,25577,false
ranges,10,11,^[^mrt][^oiu][^ni][^tm],42,393778,19036,29388,false
ranges,10,12,^[^trm][^oiu][^ni][^tm],42,54775,2765,27978,false
ranges,10,13,f[^t]|^n|d[^i]|b[^u],41,10044,745,24991,false
ranges,10,14,^[^trm][^oiu][^ni][^tm],42,61366,3139,31066,false
ranges,10,15,^[^mrt][^oiu][^ni][^tm],42,77693,3640,25531,false
ranges,10,16,^[^trm][^oiu][^ni][^tm],42,62102,3103,30234,false
ranges,10,17,^[^mrt][^oiu][^ni][^tm],42,153960,7732,29333,false
ranges,10,18,^[^tmr][^oiu][^ni][^tm],42,163834,7927,28603,false
ranges,10,19,[^rsmnt]e,35,6565,356,23735,false
ranges,10,20,ba|f[^t]|d[^i]|d$,41,54487,2789,25160,false
ranges,10,21,^[^mrt][^oiu][^ni][^tm],42,58035,2564,31341,false
ranges,10,22,^[^hm]a[^n]|[^i]d,39,8355,414,35522,false
ranges,10,23,^[^trm][^oiu][^ni][^tm],42,74797,3451,26766,false
ranges,10,24,^f|b[^u]|d[^i],40,9253,491,23642,false
ranges,10,25,^[^mrt][^oiu][^ni][^tm],42,93094,4780,28789,false
ranges,10,26,^[^mrt][^oiu][^ni][^tm],42,117245,5527,27557,false
ranges,10,27,^[^trm][^oiu][^ni][^tm],42,51863,2918,27875,false
ranges,10,28,^[^mrt][^oiu][^ni][^tm],42,78175,4151,60150,true
ranges,10,29,^[^mrt][^oiu][^ni][^tm],42,102821,4890,29221,false
ranges,10,30,^[^mrt][^oiu][^ni][^tm],42,45591,2225,25185,false
ranges,11,1,[^unjr][^irtus][^rmp]$,41,53389,3010,61025,true
ranges,11,2,^[^trm][^oiu][^ni][^tm],42,7619,490,38917,false
ranges,11,3,^[^mrt][^oiu][^ni][^tm],42,23738,1098,28193,false
ranges,11,4,^[^htrm][^uio][^ni][^m],42,40532,1947,27511,false
ranges,11,5,^[^mrt][^oiu][^ni][^tm],42,8342,510,26049,false
ranges,11,6,^[^mrt][^oiu][^ni][^tm],42,11416,609,29685,false
ranges,11,7,^[^mrt][^oiu][^ni][^tm],42,8586,494,29950,false
ranges,11,8,^[^trm][^oiu][^ni][^tm],42,38116,1958,32483,false
