Nome,Depth,i,Melhor_solucao,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
triples,9,6,24|17|6$,29,46917,1504,2513850,true
triples,9,7,75|^90|[^46]2|6$,32,283484,14127,25846,false
triples,9,8,75|^90|[^46]2|6$,32,283484,12423,25291,false
triples,9,9,75|^90|[^46]2|6$,32,283484,10018,22181,false
triples,9,10,75|^90|[^46]2|6$,32,283484,10474,22031,false
triples,9,11,75|^90|[^46]2|6$,32,283484,9910,20853,false
triples,9,12,75|^90|[^46]2|6$,32,283484,10097,21221,false
triples,9,13,75|^90|[^46]2|6$,32,283484,10600,22422,false
triples,9,14,75|^90|[^46]2|6$,32,283484,11236,21474,false
triples,9,15,75|^90|[^46]2|6$,32,283484,11672,21927,false
triples,9,16,75|^90|[^46]2|6$,32,283484,10055,22757,false
triples,9,17,75|^90|[^46]2|6$,32,283484,9521,19559,false
triples,9,18,75|^90|[^46]2|6$,32,283484,9241,21012,false
triples,9,19,75|^90|[^46]2|6$,32,283484,10892,22794,false
triples,9,20,75|^90|[^46]2|6$,32,283484,12324,23567,false
triples,9,21,75|^90|[^46]2|6$,32,283484,10482,20573,false
triples,9,22,75|^90|[^46]2|6$,32,283484,9736,20621,false
triples,9,23,75|^90|[^46]2|6$,32,283484,10813,22694,false
triples,9,24,75|^90|[^46]2|6$,32,283484,10535,22016,false
triples,9,25,75|^90|[^46]2|6$,32,283484,10484,20907,false
triples,9,26,75|^90|[^46]2|6$,32,283484,10818,22086,false
triples,9,27,75|^90|[^46]2|6$,32,283484,10237,20676,false
triples,9,28,75|^90|[^46]2|6$,32,283484,12210,23776,false
triples,9,29,75|^90|[^46]2|6$,32,283484,11343,23135,false
triples,9,30,75|^90|[^46]2|6$,32,283484,10365,21751,false
