Nome,Depth,i,Melhor_solucao,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
ranges,5,25,^[^mrt][^oiu][^ni][^tm],42,346389,23227,44219,false
ranges,5,26,^[^mrt][^oiu][^ni][^tm],42,346389,22969,43605,false
ranges,5,27,^[^mrt][^oiu][^ni][^tm],42,346389,23310,44113,false
ranges,5,28,^[^mrt][^oiu][^ni][^tm],42,346389,23219,44178,false
ranges,5,29,^[^mrt][^oiu][^ni][^tm],42,346389,23026,43941,false
ranges,5,30,^[^mrt][^oiu][^ni][^tm],42,346389,23248,44144,false

triples,5,1,75|^90|[^46]2|6$,32,289104,12805,25913,false
triples,5,2,75|^90|[^46]2|6$,32,289104,12616,24522,false
triples,5,3,75|^90|[^46]2|6$,32,289104,10842,23789,false
triples,5,4,75|^90|[^46]2|6$,32,289104,11060,23051,false
triples,5,5,75|^90|[^46]2|6$,32,289104,13435,24329,false
triples,5,6,75|^90|[^46]2|6$,32,289104,10770,21588,false
triples,5,7,75|^90|[^46]2|6$,32,289104,11442,25063,false
triples,5,8,75|^90|[^46]2|6$,32,289104,12585,26460,false
triples,5,9,75|^90|[^46]2|6$,32,289104,11164,24490,false
triples,5,10,75|^90|[^46]2|6$,32,289104,12566,27063,false
triples,5,11,75|^90|[^46]2|6$,32,289104,12918,27780,false
triples,5,12,75|^90|[^46]2|6$,32,289104,11809,24452,false
triples,5,13,75|^90|[^46]2|6$,32,289104,14414,27841,false
triples,5,14,75|^90|[^46]2|6$,32,289104,12387,24447,false
triples,5,15,75|^90|[^46]2|6$,32,289104,11454,23283,false
triples,5,16,75|^90|[^46]2|6$,32,289104,12067,24997,false
triples,5,17,75|^90|[^46]2|6$,32,289104,12722,25504,false
triples,5,18,75|^90|[^46]2|6$,32,289104,12117,23936,false
triples,5,19,75|^90|[^46]2|6$,32,289104,12948,25531,false
triples,5,20,75|^90|[^46]2|6$,32,289104,14997,27130,false
triples,5,21,75|^90|[^46]2|6$,32,289104,11820,25234,false
triples,5,22,75|^90|[^46]2|6$,32,289104,12008,25129,false
triples,5,23,75|^90|[^46]2|6$,32,289104,14720,29452,false
triples,5,24,75|^90|[^46]2|6$,32,289104,12699,25760,false
triples,5,25,75|^90|[^46]2|6$,32,289104,11418,22809,false
triples,5,26,75|^90|[^46]2|6$,32,289104,10344,21538,false
triples,5,27,75|^90|[^46]2|6$,32,289104,10641,21164,false
triples,5,28,75|^90|[^46]2|6$,32,289104,11815,22593,false
triples,5,29,75|^90|[^46]2|6$,32,289104,13398,23851,false
triples,5,30,75|^90|[^46]2|6$,32,289104,10271,20673,false

words,5,1,x|oo|^k|py$|^r|^t|d$,35,209199,11459,35111,false
words,5,2,x|oo|^k|py$|^r|^t|d$,35,209199,11399,34873,false
words,5,3,x|oo|^k|py$|^r|^t|d$,35,209199,11539,35247,false
words,5,4,x|oo|^k|py$|^r|^t|d$,35,209199,11617,37877,false
words,5,5,x|oo|^k|py$|^r|^t|d$,35,209199,13481,46037,false
words,5,6,x|oo|^k|py$|^r|^t|d$,35,209199,14192,45903,false
words,5,7,x|oo|^k|py$|^r|^t|d$,35,209199,15476,47198,false
words,5,8,x|oo|^k|py$|^r|^t|d$,35,209199,13626,44127,false
words,5,9,x|oo|^k|py$|^r|^t|d$,35,209199,12485,38569,false
words,5,10,x|oo|^k|py$|^r|^t|d$,35,209199,11644,38015,false
words,5,11,x|oo|^k|py$|^r|^t|d$,35,209199,12095,37926,false
words,5,12,x|oo|^k|py$|^r|^t|d$,35,209199,12680,42004,false
words,5,13,x|oo|^k|py$|^r|^t|d$,35,209199,15422,45230,false
words,5,14,x|oo|^k|py$|^r|^t|d$,35,209199,18106,55638,false
words,5,15,x|oo|^k|py$|^r|^t|d$,35,209199,16226,51847,false
words,5,16,x|oo|^k|py$|^r|^t|d$,35,209199,20815,55225,false
words,5,17,x|oo|^k|py$|^r|^t|d$,35,209199,15945,46786,false
words,5,18,x|oo|^k|^t|^r|v|d|h$,35,276771,27335,60035,true
words,5,19,x|oo|^k|py$|^r|^t|d$,35,209199,21033,60018,true
words,5,20,x|oo|^k|py$|^r|^t|d$,35,209199,17891,56978,false
words,5,21,x|oo|^k|py$|^r|^t|d$,35,209199,19477,60042,true
words,5,22,x|oo|^k|py$|^r|^t|d$,35,209199,15969,43530,false
words,5,23,x|oo|^k|py$|^r|^t|d$,35,209199,12547,42745,false
words,5,24,x|oo|^k|py$|^r|^t|d$,35,209199,14769,39939,false
words,5,25,x|oo|^k|py$|^r|^t|d$,35,209199,11841,37735,false
words,5,26,x|oo|^k|py$|^r|^t|d$,35,209199,14453,41286,false
words,5,27,x|oo|^k|py$|^r|^t|d$,35,209199,15040,42330,false
words,5,28,x|oo|^k|py$|^r|^t|d$,35,209199,12367,37460,false
words,5,29,x|oo|^k|py$|^r|^t|d$,35,209199,13605,43309,false
words,5,30,x|oo|^k|py$|^r|^t|d$,35,209199,13446,42645,false

