Nome,Depth,i,seed,regex,Melhor_fitness,Melhor_nosso,Numero_de_comparacoes,Tempo,Tempo_total,Timed_out
alphabetical,1,15,2738495106, r\w[^r][e-n][e-t]|s$,9,26,132606,21736,98756,true
balance,3,3,1874029365,^<[^]*>>$,25,57,568962,181291,188494,true
alphabetical,1,16,1069782534,t n^t\wss|t*t [^s]e[st]|ease|e [st]a[a-r]|^t$,13,30,273580,57800,126944,true
alphabetical,1,17,3018795246,[^]e^a|eas|[n-r]t\w[e-t]|t$,9,26,576622,98458,103318,true
balance,3,4,5691784320,^((<?))\1<<\W*>\1>$,26,58,502174,140445,171806,true
alphabetical,1,18,1736058429,e\w[a-n][e-s][e-t] [st],11,28,206098,35486,107022,true
alphabetical,1,19,6087432195,e\w[a-n][e-s][e-t] [st],11,28,67226,11298,97146,true
balance,3,5,8392760514,<>^<^<>|<\W><[^]*>>$,26,58,338289,80099,190323,true
alphabetical,1,20,4925731068,[ -r]t[e-r][a-r],8,25,430670,76285,102661,true
alphabetical,1,21,3486027915,[n-r]t\D[rst]\D|s[ -e]\w ,10,27,49871,8063,97474,true
alphabetical,1,22,6941372580,r\w [e-r][e-r]|e[st]$,9,26,236266,38845,98834,true
balance,3,6,4612780539,<\W><\W+>[^<]()\1$,26,58,481219,274372,300108,true
alphabetical,1,23,1068243795,[^]trr[n-r]n|[e-r][ -e][st][ -e]*?n,11,28,45580,8781,117381,true
balance,3,7,8261384957,<[^>]<>[<=>]\W>\W+\W\W>$,27,59,273015,69426,151585,true
alphabetical,1,24,1764028593,e\w[a-n][e-s][e-t] [st],11,28,199795,35096,109037,true
balance,3,8,2463075891,^<[^]+>>$,25,57,232995,51674,128304,true
alphabetical,1,25,3857069214,[ -e][^r]\w[n-r][rst],11,28,349587,56831,96958,true
balance,3,9,9135874206,^<>$|<<(>)+<+\1\W+\1\1$,27,59,296619,61910,135554,true
alphabetical,1,26,9125784630,[ -r]t[e-r][a-r],8,25,116155,18891,110756,true
alphabetical,1,27,7914823056,e[^r][a-e][e-r],11,28,407839,67473,97646,true
balance,3,10,7095231486,<><>^<<|(\W)\1><+\W[^<]<\W+>$,27,59,108475,23720,140116,true
alphabetical,1,28,1258360497,e\w[a-n][e-s][e-t] [st],11,28,500460,80786,102490,true
balance,3,11,9842301657,<<>(^|\1>)<?>\1\W<*\W>\W,26,58,486157,98818,124116,true
alphabetical,1,29,7965023841,t ^a|tea|n[^e][n-r]|t$,10,27,401147,68222,105068,true
alphabetical,3,1,4105328976,n[ -e]+n|es[ -r]n|s$,10,27,150440,23736,97724,true
alphabetical,3,1,6370951248,ra|sr[^e]a|na[a-r]|e[ -n]e\D,9,26,129284,23689,104928,true
alphabetical,3,2,9431657082,[e-n][^rn][e-n][e-t]\D,11,28,62053,10344,111067,true
alphabetical,3,3,1874029365,e^ss|[st]\D[a-t][e-r][e-t][e-t][e-t]|as[e-r][rst]$,13,30,238054,52643,141757,true
alphabetical,3,4,5691784320,e\D[a-n][e-s][e-t] [st],11,28,63678,10282,97303,true
alphabetical,3,5,8392760514,e\w[a-n][e-s][e-t] [st],11,28,171506,30861,100850,true
alphabetical,3,6,4612780539,  a^e|t[a-e][ -r][ -a]\w?[a-r][e-t][n-t],11,28,489831,80817,99615,true
alphabetical,3,7,8261384957,[^sa]t[e-r][a-r],9,26,523889,86130,97131,true
alphabetical,3,8,2463075891,[^ s]en[a-e]|tea|[a-e][ -r]*\D[a-t]$,10,27,123693,21064,102631,true
balance,3,12,2196735084,[^]<\W>(<\W+)>>$,26,58,65236,30204,1066988,true
alphabetical,3,9,9135874206,[a-e][^r][ -e][e-n]e*,10,27,437059,90910,117974,true
balance,3,13,9067852413,<<((>))\2\W>(\W)+\3\1\2,26,58,295962,65598,168384,true
alphabetical,3,10,7095231486,s[^t][e-n]t [rst]|ar*[ -a]t[a-e]|[st]$,11,28,168629,34517,138054,true
balance,3,14,2405681973,^<\W+>>$,25,57,46516,13047,144601,true
alphabetical,3,11,9842301657,[^]ae|ret|[ -r]t[e-r][a-r],9,26,452181,76942,100693,true
alphabetical,3,12,2196735084,^en|rnr |t*n[^s]n|[a-e][st] *[e-r][e-n]t|[st]$,13,30,264776,53565,112225,true
balance,3,15,2738495106,\1(^>|<(<)[^<]\W\W>\W\1\W+)>>$,27,59,316961,101037,159665,true
alphabetical,3,13,9067852413,t[^s]+[ -r]t[e-r][ -r],11,28,263235,44299,98568,true
balance,3,16,1069782534,^<[^]+>>$,25,57,101407,34767,136804,true
alphabetical,3,14,2405681973,[ -r]t[e-r][a-r],8,25,323035,59519,103927,true
alphabetical,3,15,2738495106,[ -r]t[e-r][a-r],8,25,433202,72956,99973,true
alphabetical,3,16,1069782534,e[^r][a-e][e-r],11,28,559432,115271,121271,true
alphabetical,3,17,3018795246,[e-r][ -e][st]\w?n|an*[e-t]$,11,28,238169,38783,95661,true
alphabetical,3,18,1736058429,e\w[a-n][e-s][e-t] [st],11,28,99394,15876,104490,true
alphabetical,3,19,6087432195,t[ -r]*t[e-r][ -r][ -s],11,28,64508,10235,97943,true
alphabetical,3,20,4925731068,[ -r]t[e-r][a-r],8,25,338309,52456,90740,true
alphabetical,3,21,3486027915,t^a| te[a-r]|t[^]?$,9,26,204177,39298,102927,true
alphabetical,3,22,6941372580,ent\B|t[e-r][ -a][a-s][a-s][e-s],11,28,376917,60051,96474,true
alphabetical,3,23,1068243795,[a-r] te[a-r]| [^e]r|t^e[e-r]e|[e-t][ -r][ -e][e-r]s|[st]$,10,27,584540,101021,106444,true
balance,3,17,3018795246,^<[<=>]+>>$,25,57,496403,960452,982094,true
alphabetical,3,24,1764028593,e[^r][a-e][e-r],11,28,62948,11313,103537,true
alphabetical,3,25,3857069214,e\w[a-n][e-s][e-t] [st],11,28,544438,96240,104568,true
alphabetical,3,26,9125784630, [e-t][^r]+[n-r]t|^en,11,28,239034,39877,101740,true
alphabetical,3,27,7914823056,e[^r][a-e][e-r],11,28,388840,60628,92270,true
alphabetical,3,28,1258360497,e\w[a-n][e-s][e-t] [st],11,28,504911,78504,97630,true
alphabetical,3,29,7965023841,[^ ]n^sa|e\w[a-n][e-s][e-t] [st][e-t]|s$,12,29,133605,22907,104787,true
alphabetical,5,1,4105328976,sn|[e-t]t[^]te[e-t]|e[ -n]e\D,10,27,28344,5375,105474,true
alphabetical,5,1,6370951248,^t|[st] [^][e-n][e-t][e-t][e-t]|sa$,12,29,82758,13610,102599,true
alphabetical,5,2,9431657082,t[ -r]*t[e-r][ -r][ -s],11,28,154676,23642,107100,true
alphabetical,5,3,1874029365,sn|sterr|e[^r][a-e][e-r],11,28,445847,111178,136195,true
alphabetical,5,4,5691784320,e[^rs]e\D|e[st]$,9,26,392107,65300,99911,true
balance,3,18,1736058429,^<\1<(<*|>)+<+>\1<,26,58,464858,122568,1186759,true
alphabetical,5,5,8392760514,tea|t^tr|[n-r]t\D[rst]\D[rst],11,28,589800,101177,102974,true
balance,3,19,6087432195,<<<>+<\W*>>$,26,58,131415,26720,119522,true
alphabetical,5,6,4612780539,[a-n][e-r]t[^a]+ [st],11,28,479990,80442,100927,true
balance,3,20,4925731068,<<(>|)*<+>\W<\W+\1>$,27,59,108632,22891,124522,true
alphabetical,5,7,8261384957,trst  |\wes\wn|t [^ ][e-r][rst][rst]|s[n-r],12,29,178568,38877,112147,true
alphabetical,5,8,2463075891,tea|es[^e]r^|[n-r]t\D[rst]\D[rst],11,28,536228,90879,101161,true
balance,3,21,3486027915,^<(<|\W+)>$,25,57,208738,46361,144554,true
alphabetical,5,9,9135874206,[^] ^sn[n-r]n|[e-r][ -e][st][ -e]*?n,11,28,237049,41533,106709,true
balance,3,22,6941372580,^<[^]*>>$,25,57,434497,130662,174055,true
alphabetical,5,10,7095231486,a t|^n|[e-n][ -t][a-e][e-r][rst],10,27,430066,74942,102787,true
alphabetical,5,11,9842301657,[n-r]([ -e]?)t[ -e][rst]+\1\D[rst],11,28,345848,65410,110225,true
balance,3,23,1068243795,<<>\W<?>(^<|>[^](<)\W+(>$)\1),26,58,74031,23282,146320,true
alphabetical,5,12,2196735084,e\w[a-n][e-s][e-t] [st],11,28,34606,5828,96707,true
alphabetical,5,13,9067852413, [e-t]* [st][a-r]|et$,11,28,279250,47939,113693,true
balance,3,24,1764028593,<<<>\W*<>>>*$,26,58,81521,99129,225807,true
alphabetical,5,14,2405681973,^n|[e-n][^r][a-e][e-r][e-t],11,28,357881,65067,112819,true
balance,3,25,3857069214,>*<\W><\W+(^<|>>)$,26,58,316218,72941,136584,true
alphabetical,5,15,2738495106,s[^a]*r |[n-r]$,9,26,577842,102943,107271,true
balance,3,26,9125784630,^<[^]+>>$,25,57,63313,23595,174556,true
alphabetical,5,16,1069782534,raa|en[e-t]\D[st][e-t]|at [e-s][n-r]|e([rs])a|ret|s\1$,11,28,524700,107583,139944,true
balance,3,27,7914823056,^<[^]*>>$,25,57,446172,106943,142835,true
alphabetical,5,17,3018795246,^raet r|a[^e] e[e-r]|[e-t][st] \w[e-r][e-t][e-t][e-t]|[n-r]at$,14,31,251305,56909,131428,true
alphabetical,5,18,1736058429,ese[e-t]|^en|ae|[st]$,9,26,544821,99740,110334,true
balance,3,28,1258360497,^<\W*>>$,25,57,436494,87880,158540,true
alphabetical,5,19,6087432195,t^ |r\W[rs]n|[n-r][^e] \w[e-r]s|[a-s][e-r][rst]$,11,28,249091,42283,109647,true
alphabetical,5,20,4925731068,e\w[a-n][e-s][e-t] [st],11,28,122822,20594,98849,true
alphabetical,5,21,3486027915,([^])\D\1[e-r][e-t]\D[e-t],11,28,579979,92615,97459,true
balance,3,29,7965023841,<<>\W[^]>(\W)\W\W*>>$,27,59,527707,358721,379518,true
alphabetical,5,22,6941372580,ent\B|t[e-r][ -a][a-s][a-s][e-s],11,28,471144,79411,103256,true
alphabetical,5,23,1068243795,as?e|[a-r]t[ -a][a-r][a-r][st]|s$,10,27,306545,56253,117147,true
alphabetical,5,24,1764028593,e\w[a-n][e-s][e-t] [st],11,28,173393,29845,101552,true
alphabetical,5,25,3857069214,e\w[a-n][e-s][e-t] [st],11,28,597176,102380,103114,true
alphabetical,5,26,9125784630,[st]\W[e-t]* ,10,27,360371,60207,101709,true
alphabetical,5,27,7914823056,[^] ^a?|n[a-t][ -e]a?[rst][ -s][e-s][e-t][e-t],13,30,206301,39158,99459,true
alphabetical,5,28,1258360497,tea|[n-r]t\D[rst]\D[rst],11,28,393892,70067,103818,true
alphabetical,5,29,7965023841,[^ ]n^sa|e\w[a-n][e-s][e-t] [st][e-t]|s$,12,29,148073,25876,106006,true
balance,5,1,4105328976,(<<(>)\2\1\W>(\W)+\1)\3>\2,26,58,42334,12172,1638028,true
balance,5,1,6370951248,^<\W+>>$,25,57,28574,6579,130038,true
balance,5,2,9431657082,^<[^]*>>$,25,57,260549,50393,147695,true
balance,5,3,1874029365,[^]<^>|(<)\1\W>+>>\W<+\1>,25,57,251561,49658,177727,true
balance,5,4,5691784320,^((<?))\1<<\W*>\1>$,26,58,375085,75707,153929,true
balance,5,5,8392760514,<\W(>)<(>|<)+\1\1$,26,58,15748,15610,226434,true
balance,5,6,4612780539,<\W><\W+>[^<]()\1$,26,58,278800,51831,129242,true
balance,5,7,8261384957,^<\W*>>$,25,57,532441,116147,127943,true
balance,5,8,2463075891,^<[^]+>>$,25,57,274144,56909,117819,true
balance,5,9,9135874206,<<<+[^<]\W\W>\W+\W\W>$,27,59,69718,16001,160711,true
balance,5,10,7095231486,<><>^<<|(\W)\1><+\W[^<]<\W+>$,27,59,140043,29282,131288,true
balance,5,11,9842301657,<<>(^|\1>)<?>\1\W<*\W>\W,26,58,483741,94270,118303,true
balance,5,12,2196735084,^<[^]*>>$,25,57,73792,12907,1018782,true
balance,5,13,9067852413,<<((>))\2\W>(\W)+\3\1\2,26,58,263550,52065,153696,true
balance,5,14,2405681973,^<<[<=>]*>>$,25,57,395554,95802,136460,true
balance,5,15,2738495106,^<\W*>>$,25,57,186563,34251,115147,true
balance,5,16,1069782534,^<[^]+>>$,25,57,86115,16188,110537,true
balance,5,17,3018795246,<<([<=>])(^><|<)\W+\1\W>*>>$,27,59,39541,57268,229950,true
balance,5,18,1736058429,^<\1<(<*|>)+<+>\1<,26,58,572813,182932,1197587,true
balance,5,19,6087432195,<<<>+<\W*>>$,26,58,145350,26955,110083,true
balance,5,20,4925731068,<\W><[<=>]+>>$,26,58,228185,73770,144555,true
balance,5,21,3486027915,<<<(>)\W+<\W+\W?\1>$|<\2$,26,58,380664,337001,427035,true
balance,5,22,6941372580,^<[^]*>>$,25,57,236222,68551,148742,true
balance,5,23,1068243795,^<<\W*>>$,25,57,594891,123834,124772,true
balance,5,24,1764028593,<[^]><\W+>>$,26,58,8464,2094,274232,true
balance,5,25,3857069214,>*<\W><\W+(^<|>>)$,26,58,272182,54925,123366,true
balance,5,26,9125784630,[^]<<>+\W\W\W<\W+\W>>$,27,59,54914,11548,303874,true
balance,5,27,7914823056,<\W([^<]<|>)<[<=>]*\1>$,27,59,22479,7032,125772,true
balance,5,28,1258360497,([^]>)*<<+>\W\W>\W+\W>>\1$,28,60,126497,25157,152382,true
balance,5,29,7965023841,<<>\W[^]>(\W)\W\W*>>$,27,59,566639,112037,120459,true
