Nome,Depth,i,seed,regex,Melhor_fitness,Melhor_nosso,Numero_de_comparacoes,Tempo,Tempo_total,Timed_out
prime,5,4,5691784320,(((x(xx[^]xx)))\1\2\3)\1,9,30,31501,2860,60050,true
long-count,5,15,2738495106, $,0,20,172146,13423,46268,false
prime,5,5,8392760514,(xxx(xx[^]xxxx))\1x\1,9,30,405184,42737,60082,true
long-count,5,16,1069782534, $,0,20,127352,9828,45752,false
prime,5,6,4612780539,x(x(xxxxx))((\1))\1\3\3$,9,30,39209,4235,60051,true
long-count,5,17,3018795246,^ ,0,20,136560,10907,45346,false
long-count,5,18,1736058429,^ ,0,20,162457,13407,46455,false
prime,5,7,8261384957,(((x([^]xxxx)))\1\2\3)\1,9,30,272437,27923,60082,true
long-count,5,19,6087432195, $,0,20,144823,11844,47377,false
prime,5,8,2463075891,x(x((xxxxx)))\1\1\1\1$,9,30,424669,50331,60065,true
long-count,5,20,4925731068,^ ,0,20,165977,12782,46159,false
prime,5,9,9135874206,x((((xxxxx)))\1\2\3)\1,9,30,380167,34548,57893,false
long-count,5,21,3486027915,^ ,0,20,230392,20095,48221,false
prime,5,10,7095231486,(x((x[^]xxxxxx)))\1\1\1,9,30,424543,39080,54675,false
long-count,5,22,6941372580, $,0,20,193268,14813,47283,false
prime,5,11,9842301657,[^]^xxx|^(xx?)?\1xxx$,3,24,137932,11469,52628,false
long-count,5,23,1068243795,^ ,0,20,124222,10532,47909,false
long-count,5,24,1764028593,^ ,0,20,448617,35846,46565,false
prime,5,12,2196735084,(x(xxx(xxxx)))\1\2\1,9,30,340395,35002,60410,true
long-count,5,25,3857069214,^ ,0,20,484145,38471,47159,false
prime,5,13,9067852413,x(x(((xxxxx))))\1\1\1\1$,9,30,577445,53128,57425,false
long-count,5,26,9125784630,^ ,0,20,161567,12297,46174,false
prime,5,14,2405681973,(((x(xxxxx)))\1\2\3)\1,9,30,511614,44971,55096,false
long-count,5,27,7914823056,^$,0,20,127905,9969,45737,false
prime,5,15,2738495106,(((x(xxx[^]x)))\1\2\3)\1,9,30,4195,563,60066,true
long-count,5,28,1258360497,^ ,0,20,457831,36721,48924,false
long-count,5,29,7965023841,^$,0,20,140656,11750,46908,false
prime,5,16,1069782534,(((x(xxx[^]x)))\1\2\3)\1,9,30,274040,30017,59019,false
alphabetical,5,1,4105328976,r.r?.[^a]n|t$,10,27,488123,43908,52690,false
prime,5,17,3018795246,((^x(xxxxxxx.)))\1\1\1,9,30,362249,32814,60488,true
alphabetical,5,1,6370951248,e[^r].nt,9,26,370422,30892,49846,false
prime,5,18,1736058429,(x((xxxxxxxx)))\1\1\1,9,30,242373,24736,60129,true
alphabetical,5,2,9431657082,r.?[^r].en,9,26,354814,27830,45893,false
prime,5,19,6087432195,(x(x[^]x(xxxx)))\1\2\1,9,30,426675,42487,57800,false
alphabetical,5,3,1874029365,r.[^r].n|t$,10,27,577233,48518,50284,false
prime,5,20,4925731068,xxxxxxx(x((xxx[^]x)))\1\1\1|^xxx?$,11,32,388473,49112,64239,true
alphabetical,5,4,5691784320,te.?a|t[^a]?$,9,26,239305,18345,52456,false
prime,5,21,3486027915,x(x(xx[^]xx))((\1))\1\3\3$,9,30,271290,33970,61019,true
alphabetical,5,5,8392760514,te.?a|t.?$,9,26,229602,21017,53768,false
alphabetical,5,6,4612780539, .en?s?.n,9,26,370525,32939,50299,false
prime,5,22,6941372580,^x(((x(xxxx)))\2\3)\1,9,30,21440,3156,60471,true
alphabetical,5,7,8261384957,te.?a|t.?$,9,26,330163,31095,55596,false
prime,5,23,1068243795,x(x([^]xxxx))((\1))\1\3\3$,9,30,267909,44502,60051,true
alphabetical,5,8,2463075891,[^r]..nt.,8,25,177390,13094,51190,false
prime,5,24,1764028593,(((^x(xxx.x)))\1\2\3)\1,9,30,355055,32314,51768,false
alphabetical,5,9,9135874206,t..es,8,25,316039,26986,52034,false
prime,5,25,3857069214,(((x(xxxxx)))\1\2\3)\1,9,30,398732,43424,60332,true
alphabetical,5,10,7095231486,sent|nen?t.|s$,9,26,145781,16251,50909,false
prime,5,26,9125784630,(((x(xxxxx)))\1\2\3)\1$,9,30,438188,48377,60191,true
alphabetical,5,11,9842301657,n r|e[^r].nt,10,27,458415,37471,47049,false
prime,5,27,7914823056,(x(xxx(xxxx)))\1\2\1,9,30,99921,14032,61832,true
alphabetical,5,12,2196735084,e[^r].nt,9,26,73098,5469,46565,false
alphabetical,5,13,9067852413,r.?([^r]).en,9,26,566064,45830,48736,false
prime,5,28,1258360497,((x((x[^]xxxx))))\1\1\1\1,9,30,280118,25173,55862,false
alphabetical,5,14,2405681973,e[^r].nt,9,26,186722,17376,48377,false
prime,5,29,7965023841,x((xx(x)x.)\2\2)()\1,9,30,154202,18001,59815,false
alphabetical,5,15,2738495106,te.?a|t.?$,9,26,415716,42111,60082,true
four,5,1,4105328976,bil|o[^]o|^d?e|a$,18,39,571266,45049,47471,false
four,5,1,6370951248,^W|es|ig|W|[^o]v.|.o.o|a$,19,40,122154,11360,47596,false
alphabetical,5,16,1069782534,ae|r..[^a]e?n,10,27,574948,50737,53143,false
four,5,2,9431657082,^[W-j][W-j]|M[W-f]|[W-j]v|o.o|ty$,20,41,556542,48674,51065,false
alphabetical,5,17,3018795246,te.?a|t.?$,9,26,315898,46674,60129,true
four,5,3,1874029365,po|^bh|l[f-j]t|[W-j]o|a$,17,38,520586,41377,46705,false
alphabetical,5,18,1736058429,e[^r]n?.nt,9,26,72218,4938,60223,true
four,5,4,5691784320,a^hj|[f-j]t?i|mo.|o[W-j]o|a$,17,38,269434,19829,48143,false
alphabetical,5,19,6087432195,e[^r].nt,9,26,312322,30970,56909,false
four,5,5,8392760514,Trn.$|vi|o[^r]o|^d|W[W-j]W|a$,18,39,236396,21517,50174,false
alphabetical,5,20,4925731068,r.r?[^r].n|^ne$,9,26,187814,18345,55221,false
four,5,6,4612780539,^j|d|W|o.o|vi,18,39,376485,24876,47658,false
alphabetical,5,21,3486027915,[^r]e....nn?|te?$,10,27,369913,40893,60223,true
four,5,7,8261384957,v[^]s|gi|(o)p\1|f|o[W-j]o|a$,18,39,53982,5375,60020,true
alphabetical,5,22,6941372580,te.?a|t.?$,9,26,465378,36924,49034,false
four,5,8,2463075891,f|sc|j|W|k[W-j].|nte|o[W-j]o,17,38,497495,57237,60066,true
alphabetical,5,23,1068243795,e.te?a|a^ |t.?$,9,26,227055,17704,58800,false
four,5,9,9135874206,v[f-j]|^d[W-f]|o[^m]o|a$,18,39,585937,44237,45815,false
four,5,10,7095231486,^d|v[f-j]|o[W-j]|a$,15,36,25260,1781,42143,false
alphabetical,5,24,1764028593,te.?a|t$,8,25,517519,50737,57612,false
four,5,11,9842301657,d^tW|f|v[f-j]|o[^]o|a$,17,38,218656,19220,46127,false
alphabetical,5,25,3857069214,te.?a|t.?$,9,26,57657,4125,56409,false
four,5,12,2196735084,((.)).\1?.\1.\1|^uu$,21,42,51681,4172,46440,false
alphabetical,5,26,9125784630,^a|s$,7,24,328431,33220,60035,true
four,5,13,9067852413,po|o[W-j]o|ar[W-f]|s[W-j](^v|e|.[W-j]|$),18,39,513386,41971,49331,false
alphabetical,5,27,7914823056,r^et|e[^r].nt|.s$,9,26,74387,7204,49034,false
four,5,14,2405681973,((.)).\1.\1,20,41,594493,43690,44252,false
alphabetical,5,28,1258360497,(r..[^a]e?)n..|t.n,11,28,134470,19579,59378,false
four,5,15,2738495106,(.)(.)\1.\1|o$,20,41,18377,1328,53143,false
four,5,16,1069782534,f|(a|o|W|n).\1,17,38,304061,21345,45565,false
alphabetical,5,29,7965023841,tt|^r.r|e[^r].nt,10,27,232991,24814,58925,false
four,5,17,3018795246,^[W-j][W-j]|[W-j]o|M[W-f]|l[^t]t.,17,38,378101,29533,52112,false
four,5,18,1736058429,[^()]p^m|W|(.).\1.\1,20,41,391580,29720,43065,false
four,5,19,6087432195,[W-j]W|v|o.o|l[f-j]t,17,38,544991,42252,46049,false
four,5,20,4925731068,nte|^[W-j][W-f]|d[^r]p|o[W-j],16,37,287965,18923,45862,false
four,5,21,3486027915,f|l.t|o[^]o|u^.oy|a$,17,38,237964,16563,47112,false
four,5,22,6941372580,f|^W|o.o|M[W-f]|c[W-j]$,17,38,16961,1344,47440,false
four,5,23,1068243795,f|ty|j|k[W-j].|W|o(.o)|g[f-j]$,17,38,289646,24954,48706,false
four,5,24,1764028593,(([^])).\1.\1,20,41,256791,18079,43877,false
four,5,25,3857069214,W|pu^rj|M[W-f]|si.|o.o|c[W-j]$,18,39,552423,53268,57456,false
four,5,26,9125784630,([W-j])l\1|^[W-j][W-j]|M[W-f]|o[W-j]o,18,39,166748,11829,46955,false
four,5,27,7914823056,vpf|(.)([^b])\1.\1|ho|^a$,21,42,440888,31502,45252,false
four,5,28,1258360497,u^g|((.)).\1.\1,20,41,24917,1563,45862,false
four,5,29,7965023841,^[W-j][W-j]|il?[^n]t|ak|o[W-j]o,19,40,58694,4375,53315,false
